Po0tal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,0ep,Oct,Nov,Dec,X,Y
118455,0,887.4,"1,251.80","1,143.60","1,251.20","1,158.60",0,"1,298.60",349.4,864.4,"1,573.20","1,274.80",23506.5514,29187.3908
118457,"1,649.80","1,314.80",720.8,"1,359.00","2,292.50","1,767.00","1,671.00","1,491.60","1,517.20","1,913.30",0,"2,044.80",23580.274,29193.8706
119174,485.7,576.6,549.5,601.6,703.5,637.4,599,649.6,647.3,700.1,700.6,687.4,23087.9107,29196.3554
118607,"2,135.00","1,491.60","1,187.20","1,447.30","1,398.60","1,523.90","1,176.10","1,502.30","1,174.30","1,403.90","1,549.50","1,475.70",22507.3593,29199.2642
18965,627.1,633.6,565.1,649.9,971.7,757.6,745.1,833.4,742.4,817,872,802.5,30095.0362,29199.5705
118897,0,0,0,0,0,0,0,0,0,0,0,0,22759.6724,29199.7775
118898,0,0,0,0,0,0,0,0,0,0,0,0,22761.8127,29204.7391
118170,292.4,317.9,347.5,371.6,371.6,345.9,364.6,412.8,279.8,383.9,425.7,411.9,23248.9789,29207.8582
118157,-,-,-,-,0,0,0,0,0,0,0,0,22827.206,29213.5857
118456,707,"1,000.00",919.6,"1,026.00","1,634.60","1,287.60","1,440.20","1,125.00",738,792,947.4,937.6,23538.0695,29213.6928
118143,0,0,0,0,0,0,0,0,0,0,0,0,22771.8551,29214.0852
117494,352.5,353.7,293.5,290.3,443,378.5,419.2,489.6,470.7,483.3,413.9,506.1,22671.8789,29218.4288
118158,-,-,-,0,0,0,0,0,0,0,0,0,22830.1786,29219.8558
119161,685.3,710,451.3,620.8,857,714.8,715.5,775.8,413.5,624,646.5,640,23015.854,29220.8941
119162,285.8,455,577,551.5,717.8,614,563,638.3,880.5,796.8,580.5,685.5,23015.854,29220.8941
119163,365,567,613.3,630.8,822.3,703,831.5,832.5,787,849.5,670.3,758.8,23015.854,29220.8941
119164,652.8,579,463.8,557.5,733.3,624.3,728.8,733.8,762,784.8,690,674.8,23015.854,29220.8941
119165,612.8,700,573.8,680.8,893,761.5,629.8,754.8,580.2,567.3,625.8,618.5,23015.854,29220.8941
119166,273.3,359.8,394.5,403.3,602.5,486.5,406.5,484.3,649.8,594.8,371,525.3,23015.854,29220.8941
119167,191.5,326,353,320,405.8,325.5,344.4,555,460.3,546,586.5,566.3,23015.854,29220.8941
119168,367.5,445.3,455.5,481.5,604.8,525.8,204.3,396,280.6,469,637.5,574,23015.854,29220.8941
118159,-,-,-,-,-,-,0,0,0,0,0,0,22833.6637,29224.3222
117493,377.7,447.8,468.9,378.4,482.7,423.4,476.8,571.4,570.2,597.9,664.4,596.5,22702.2649,29232.6389
118161,0,0,0,0,0,0,0,0,0,0,0,0,22841.3407,29233.308
117489,332.7,392.1,321.6,381.5,537.3,420.4,411.9,433.6,427.9,426.3,516.4,509.3,22658.5094,29239.9073
118171,883.3,861.7,857.3,918.8,853.9,"1,022.00",842.3,991.5,801.7,940.8,"1,299.20","1,120.20",23275.5635,29240.7606
118609,488.5,547.8,677.1,706.3,961.9,808.3,843,831.6,943.9,990.3,"1,039.70","1,014.30",22509.8581,29244.682
18985,403.6,434.9,397.1,420.9,554.2,461.9,432.9,507.4,469.6,484.3,511.3,479.8,30152.3828,29246.505
18987,411.4,426.5,399.3,427.8,557.5,452.5,476.6,513.6,463,482.9,517.1,486.3,30152.3828,29246.505
117490,569.3,442.1,520,573.9,568.9,514.7,578.5,649.9,403.4,490.9,541.4,497.6,22674.6682,29252.3648
118164,0,0,0,0,0,0,0,0,0,0,0,0,22846.4291,29252.6018
117492,503.6,571.8,538.9,637.4,746.5,686.9,622.3,685.9,646.9,587.8,729.9,830.1,22719.6391,29254.3572
117703,532.3,679.2,765.1,771.9,"1,033.60",876.7,828.3,848.7,726.2,698.5,769.4,748.6,22495.655,29260.1742
118168,997.7,"1,153.90","1,220.60","1,269.00","1,622.40","1,399.10","1,097.90","1,354.30",773,"1,115.90","1,564.60","1,340.30",23224.9041,29263.2643
117491,791.3,832.1,771.1,856.9,"1,142.70",919.8,743.5,770.7,850.5,886.9,891.2,854.7,22692.7011,29272.8569
118167,"1,082.00","1,183.20",996.1,"1,197.10","1,286.00","1,172.30","1,070.00","1,147.40",939.6,"1,093.40","1,115.90","1,165.30",23169.8429,29286.2511
118166,354.9,441.3,398.5,447.8,596.2,487.9,486.3,563.9,605.6,645.2,609.5,622,22929.698,29289.5747
117422,214.1,289,242.3,284,301.1,269.8,411.9,350,329.2,373.4,368.5,407.2,22453.1877,29293.7987
118853,519,599.3,526.4,592.2,603.9,613.9,635.7,717.3,689.2,744.9,849,801.6,22661.2902,29296.5227
118172,264,325.1,385.4,379.8,486,410.1,412.4,392.2,381.8,439.7,517.9,475.6,23284.8539,29296.6526
118175,231,266.6,249.9,281.3,322.8,272.9,295.7,292.1,279.9,319.3,277.9,292.4,23066.8405,29309.3664
118618,246.7,272.3,236.2,264.5,331.5,295.3,392.3,405,310.9,339.9,355.4,354.5,22471.4285,29310.7604
117423,258,217.4,242.7,265.6,303.9,270.5,287,316.2,280.9,324.2,271.6,281.8,22433.3212,29314.7696
118886,0,0,0,0,0,0,0,0,0,0,0,0,22729.8698,29315.1876
118173,212,254.7,274.8,265.8,328.3,317.1,351.5,377.4,353.4,350.9,369.8,353.9,23206.2966,29316.5
69415,477.4,565.1,570.1,583,730,692.2,785.6,751.8,583.4,677.1,741.1,660.6,29463.9317,29332.6599
118885,547.2,528.3,426,510.1,534.9,466.5,545.4,560.4,499.1,458.5,521.6,444.1,22701.5084,29333.9673
117425,184.3,198,218,230.1,309.6,277.1,290.4,290.4,254.7,292.9,316.4,306.9,22419.68,29337.7968
118860,434.8,511.3,546.9,550.4,663.2,602.8,616.5,602.4,542.6,574,657.5,622.8,22608.0074,29341.2979
117686,362.5,517.1,444.4,495.6,672.8,572,584.2,587.2,510.1,604.5,726.4,670.5,22814.3077,29347.959
118863,266.9,298.1,388.8,388.2,505.6,430.2,422.3,444.9,393.4,453.4,517.5,471,22530.9217,29350.4751
118174,271.9,283.3,271.5,326.7,369.1,316.5,377.8,382.4,359.5,395.3,431.5,389.5,23151.3925,29352.2346
119886,0,0,0,0,0,0,0,0,0,0,0,0,24106.0934,29358.4818
118836,0,0,0,0,0,0,0,0,0,0,0,0,22776.3518,29363.2709
59812,593,837.6,641.1,777.7,"1,027.20",872.4,955.4,"1,019.40",777.8,723.5,"1,110.00",977.7,28839.4015,29364.4561
169905,610.5,331.5,466.7,507.7,558.1,665.7,601.8,557.5,648.9,696.4,626.3,510.9,27693.2276,29367.1923
118838,0,0,0,0,0,0,0,0,0,0,0,0,22774.9203,29370.1908
118892,378.7,463.6,433.3,465.6,618.8,522.6,623.7,633.2,510,615.6,636.8,654.5,22701.294,29373.4317
118864,334.5,403.7,443.6,421,508.4,507,500.1,525.4,493.4,555.3,548.4,569.1,22507.8761,29375.6725
118840,0,0,0,0,0,0,0,0,0,0,0,0,22773.6171,29377.3791
169907,564.9,311.2,422.3,488.9,533.2,727.8,591.2,541.2,595.9,652.6,632.4,561.1,27641.9813,29399.3237
118843,0,0,0,0,0,0,0,0,0,0,0,0,22761.7928,29400.7096
118844,0,0,0,0,0,0,0,0,0,0,0,0,22761.7928,29400.7096
118862,360.6,400.5,414.4,442.7,596.8,527.9,615.9,576.7,595.3,699.4,672,715.7,22520.4516,29402.4277
118842,0,0,0,0,0,0,0,0,0,0,0,0,22761.1575,29404.3996
109684,354.1,477.6,591.1,577.7,641.5,554.3,468.2,514.8,672.7,614,643.8,618.2,24628.4343,29404.8511
109685,372.4,432.9,440.1,480.4,467.6,428.9,442.6,423.3,477.7,488.8,567.8,466.2,24628.4343,29404.8511
109686,434.9,568,570.6,607.5,629.9,562.5,500.2,573.4,619.7,595.4,798.9,660.5,24628.4343,29404.8511
109687,466.6,616.9,581.8,658.9,724.3,602.1,600.7,634.8,680.2,624.6,673,668.3,24628.4343,29404.8511
109688,444.3,573.8,513.6,506.8,730,592.3,616,663.6,690.1,604.7,715,648.4,24628.4343,29404.8511
109689,421.7,559,495.5,582,607.4,543.4,597.8,619.8,621.2,600.9,776.5,671.5,24628.4343,29404.8511
109690,478.1,626.5,636.3,672.2,813.8,668.7,721.3,770.7,806.1,721.4,745.1,732.7,24628.4343,29404.8511
109691,390,520.9,519.6,581.1,626,532.4,677.5,661.1,722.3,624.6,637.2,622.9,24628.4343,29404.8511
109692,487,650,533.5,635.4,712.2,614.2,714.5,732.6,984.7,850.5,728.1,776.4,24628.4343,29404.8511
109693,369.3,513.5,487.1,555.3,655.9,558.9,693.7,717.9,657.2,634.7,706,660.7,24628.4343,29404.8511
109707,302.9,358.1,374.3,421,474.6,396.8,427.7,455.8,441.4,459.1,594.3,511.4,24628.4343,29404.8511
69253,311.3,455.9,651.6,484.6,553.9,572.6,539.3,285,703.1,473.7,560.4,495.1,29521.8705,29406.1605
109694,465.2,561,525.1,679.9,651.1,618.4,737.7,753,821.8,740.9,733.1,703.2,24699.4704,29406.6573
109695,284,582.3,754.3,684.4,791,650.9,869.3,838.6,887.8,822.1,788.1,791.9,24699.4704,29406.6573
109696,359.7,483.4,482.2,527.9,569.2,472.6,650.7,658.6,714.3,612.6,541.6,548.9,24699.4704,29406.6573
109697,429.3,548.6,511.2,617.5,687.7,571,593.3,680.1,703.3,647.6,775.8,684.9,24699.4704,29406.6573
109698,450.2,526.5,502.3,605.7,600.1,519.8,550.5,614.7,648.8,609.2,678,668.3,24699.4704,29406.6573
109699,440.3,532.8,466,585.2,674.2,579.4,621,646.5,572.4,498.4,644.2,598.1,24699.4704,29406.6573
109700,450.3,557.8,480,594.9,704.5,585.3,676.3,689.4,659,630,803.4,679.4,24699.4704,29406.6573
109701,392.9,466.5,383.5,505.6,556,469,559,579.1,639.1,590.9,652.5,608.6,24699.4704,29406.6573
109702,390.2,579.4,579.1,599.2,787.8,627.2,690.4,711.7,669.9,691.8,888.4,782,24699.4704,29406.6573
109703,398.7,515.5,446.3,531.7,579.8,520.5,613.7,635.3,542.2,587.5,782.7,664.8,24699.4704,29406.6573
109704,436.8,548,495.7,594.3,657.1,561.3,608.8,632.6,619.9,625.3,761.1,685.2,24699.4704,29406.6573
109705,462.9,609.4,547.6,636.2,738.5,645.6,714.9,742.3,744.1,724.5,788.8,760.8,24699.4704,29406.6573
117452,459.3,475.9,425.4,495.7,506.9,485.4,462.9,582.3,533.4,629.4,749.7,764.1,22450.4317,29409.9343
168641,806.7,554.4,671.7,732.4,656.7,889.7,779.1,566.6,750,705.6,617,292.3,27670.4107,29416.29
117503,313.4,434.9,393.9,441,583.6,495.6,500.2,509.1,435.8,496.3,549.3,522.9,21935.9174,29424.5412
69252,-,0,0,0,0,0,0,-,-,-,-,-,29519.9699,29425.4342
168642,0,0,0,0,0,0,0,0,0,0,0,0,27672,29425.4566
168643,931.7,440.3,664,856.3,711,"1,088.00",992.7,718,883,851.7,867.3,738.3,27668.6664,29429.5713
69251,0,0,0,0,0,0,0,0,0,0,0,-,29517.7823,29429.637
69410,690,690,270,669.5,850.5,565.2,715,502.5,543.8,566.8,552.5,544.3,29478.8248,29431.7765
119919,673.1,721.7,711.8,764.2,903.3,788.9,648,707.3,711.1,868,941,911.8,22492.9511,29433.2044
118846,0,0,0,0,0,0,0,0,0,0,0,0,22743.6701,29433.2742
69250,0,0,0,0,0,0,0,0,0,0,0,0,29515.5383,29433.9854
168644,527.3,257.7,379.7,339.3,252.3,382.8,569.7,0,340.8,377.7,418,432,27664.8142,29434.9554
118847,0,0,0,0,0,0,0,0,0,0,0,0,22735.2327,29437.3616
69249,0,0,0,0,0,0,0,0,0,0,0,0,29513.3451,29438.285
168645,241,291.7,257.7,308,264.7,378.7,355,118,244,547,396,296.7,27661.063,29438.7312
118893,410.5,470.5,462.7,541.2,593.7,522.2,496.3,562.7,477.9,528,627.8,609.2,22603.6943,29438.7972
117687,368.5,443.7,493.8,502,674,552.6,518.3,552.8,520.3,578.7,605.8,615.2,22835.1529,29439.7895
118848,0,0,0,0,0,0,0,0,0,0,0,0,22726.7232,29442.8931
69469,232.1,418.2,515.7,490.6,480.8,493.7,696.4,604.8,635.2,570.8,692.4,669.8,29422.4183,29443.4656
69404,0,0,-,-,-,-,-,-,-,-,-,-,29536.2795,29444.806
118850,0,0,0,0,0,0,0,0,0,0,0,0,22719.5576,29448.1457
69403,0,0,0,0,0,0,0,0,0,0,0,0,29539.8773,29448.9518
68979,0,0,0,0,0,0,0,0,0,0,0,0,29402.7367,29449.2266
168646,677,0,454.7,646.7,515,783,716,600,679,637,658,615.7,27651.4275,29452.9391
168647,0,0,0,0,0,0,0,466,462,433.3,447.7,220,27651.4275,29452.9391
168649,"1,187.70",764.7,950,"1,054.00",937.3,"1,143.30","1,147.70",965.3,"1,090.70","1,023.00","1,056.70","1,158.00",27651.4275,29452.9391
69401,0,0,-,-,-,-,-,0,-,-,-,-,29546.471,29455.0838
118851,0,0,0,0,0,0,0,0,0,0,0,0,22714.8807,29455.9389
168650,666.7,605,615,502.5,292.4,0,0,0,0,835.7,749.7,589.3,27641.1614,29463.2078
118894,392.5,432.4,393.9,440.1,595,460.2,523,510.8,425.7,560,499.6,547.2,22661.2289,29465.9706
118852,0,0,0,0,0,0,0,0,0,0,0,0,22712.5842,29467.0999
168651,928,456.3,670,"1,035.70",797.7,766.8,783,835.3,932.3,"1,136.00","1,034.00",682.3,27638.9195,29467.1059
119913,547.4,643.5,638.1,690.5,798.2,702.1,642.3,692.8,680.7,810.6,966.3,890.7,22438.6672,29467.514
58469,0,0,0,0,0,0,0,0,0,0,0,0,29208.7627,29467.5644
119918,540,558.6,587.7,654.7,759,708.2,806.6,831.3,609,705,790.6,770.3,22516.3513,29469.3896
168652,"1,413.30","1,445.30","1,449.80","1,037.70","1,334.70","1,503.30","1,771.70","1,231.30","1,560.00","1,918.00","1,739.00","1,107.40",27639.2512,29474.8848
168653,826,658.3,718.5,787.8,704.8,377.5,660.5,0,342.2,464.3,504.5,436,27630.1162,29475.2778
58959,0,0,0,0,0,0,0,0,0,0,0,0,29132.7512,29476.2998
169016,901.9,558.7,707,868.8,731.9,907.4,898.9,938.7,931.1,723.6,850.6,902.1,28728.3711,29476.45
168654,551,402.3,517.7,0,376.3,483.3,551.3,626.7,768.3,504.7,617,499.7,27627.1494,29480.944
118856,0,0,0,0,0,0,0,0,0,0,0,0,22697.0675,29491.4932
118858,0,0,0,0,0,0,0,0,0,0,0,0,22697.0675,29491.4932
118859,0,0,0,0,0,0,0,0,0,0,0,0,22697.0675,29491.4932
118861,0,0,0,0,0,0,0,0,0,0,0,0,22697.0675,29491.4932
118854,0,0,0,0,0,0,0,0,0,0,0,0,22696.3581,29491.6082
119916,546.9,660.1,646.7,692.7,716.5,736.9,719,801.8,773.5,846,846.5,903,22543.7873,29504.2356
119914,549.5,621.1,695,653.5,805.9,697.2,557.1,607.6,650.3,714,721.2,737.3,22436.993,29505.3415
118895,336.2,437.2,400.7,447.9,554.9,466,563.2,597.3,521,595.6,616.3,542.6,22649.6325,29506.2241
118896,343.4,424,375.9,418.4,534.5,558.8,655.1,644.3,484.8,592.4,566.7,579.2,22587.4486,29513.5991
117688,669.5,810.6,762.3,841.5,972.4,880.9,841.3,936.4,864.3,956.3,968.1,926.9,22777.0517,29526.6839
169797,0,0,0,0,0,0,0,0,0,0,0,0,28167.2396,29530.0718
59214,0,0,0,0,0,0,0,0,0,0,0,0,29196.0965,29532.284
58603,0,0,0,0,0,0,0,0,0,0,0,0,29132.562,29540.13
169761,0,0,0,0,0,0,0,0,0,0,0,0,28159.1656,29541.1297
169038,576.1,348.7,330.5,522.6,427.1,688.3,729,757.2,767,694.8,730.8,632.2,28228.4513,29542.985
119915,615,707.6,644.1,690,771.7,735.2,713.7,709.6,786,855,979.3,921.3,22465.0836,29543.5784
169767,885.9,574.7,707.7,779.8,695.8,865.6,743.8,920.7,833.4,476.9,634,775.3,28130.7796,29549.0681
117722,0,0,0,0,0,0,0,0,0,0,0,0,23974.5709,29549.1584
169758,0,0,0,0,0,0,0,0,0,0,0,0,28207.1914,29552.6805
169760,255,0,0,0,0,0,0,0,0,0,0,0,28201.9794,29554.4481
169766,0,0,0,0,0,0,0,0,0,0,0,0,28185.8619,29559.7019
169779,0,0,0,0,0,0,0,0,0,0,0,0,28149.6773,29571.8123
169780,0,0,0,0,0,0,0,0,0,0,0,0,28144.5084,29573.5691
169782,0,0,0,0,0,0,0,0,0,0,0,0,28134.3196,29577.7116
169783,0,0,0,0,0,0,0,0,0,0,0,0,28129.021,29578.9625
169784,0,0,0,0,0,0,0,0,0,0,0,0,28123.8263,29580.6906
169785,0,0,0,0,0,0,0,0,0,0,0,0,28118.6396,29582.3946
59521,187.4,368.7,477.3,438.4,521.3,497.9,461.9,407.8,499,407.7,377.4,335.6,29265.2279,29604.9224
59523,246.8,330.3,476.8,466.8,438.8,525.2,499.1,425.4,773.9,580.9,552.5,575.4,29265.2279,29604.9224
59108,721.5,518.1,581.7,579.9,613.7,796.7,730,828.7,767.8,731.5,727.1,757.5,29031.2548,29617.9408
169279,542.6,348.8,446,500.6,542.8,573.2,519.4,428.7,545.6,598.9,576.4,546.4,27534.7863,29641.4276
169483,652.9,344.3,492,564.5,595.7,701,617.2,548.1,677.8,608.4,638.8,657.7,27396.2493,29657.7345
169046,"1,121.00",689.3,876,"1,052.30",902.3,870,978,964,"1,002.30",870.7,936.3,596,28176.3771,29679.6865
169047,0,0,0,0,0,0,0,0,0,0,0,0,28172.6182,29683.8128
169253,802,611.5,684,611,737,724,725.5,627.2,546.2,823.3,839.3,963.3,27551.3064,29686.6037
169048,272.7,229.7,0,0,219,198,230.3,126,184,0,263,223.7,28170.29,29688.8037
169278,452.1,358.5,381.4,428.4,472.6,513.6,492.3,450.7,509.4,451.6,483.7,509.7,27458.9742,29689.6726
169252,526.8,365.8,431.8,422.6,331,542.8,556.8,0,337.3,567.8,451.3,403.8,27553.5383,29693.4262
169049,"2,018.30","2,335.30","1,651.70","1,640.00",0,0,"2,021.30","2,895.00","2,833.30","2,757.70","2,795.70","2,424.30",28168.8032,29694.1003
169251,573,374,458.3,702.3,660.3,775.3,706.3,739,795,739.3,755,436.7,27552.4325,29699.1144
168721,0,0,0,0,0,0,0,0,0,0,0,0,28055.1736,29701.5075
169052,"1,578.30","1,233.00",721.8,"1,366.70","1,724.00",0,0,348.7,297.3,678.8,957.7,"1,362.00",28163.6819,29703.8687
169250,801,535.3,646.7,581.5,489,233.8,705,763.3,870.3,729.7,787.3,610,27552.0298,29705.2161
168722,0,0,0,0,0,0,0,0,0,0,0,0,28052.0007,29705.5188
58727,555.6,657.2,552.1,622,786.8,767.7,775,786.3,813.9,733.3,880.4,831,29460.2085,29711.5173
169249,0,0,0,0,0,0,0,0,0,0,0,0,27550.8548,29711.8189
117777,0,0,0,0,0,0,0,0,0,0,0,0,23800.33,29712.149
169277,562.6,375.1,435.2,429.3,472.5,513.9,492.6,476.5,574,546.6,558.4,615,27507.7996,29713.1914
169248,741.7,595.7,647,571.7,693.3,"1,008.30",837,635,809.7,718.7,752,433.5,27552.0451,29718.0824
169247,0,0,0,0,0,0,0,0,0,0,0,0,27550.4624,29723.9023
169057,-,-,-,0,0,0,0,0,0,0,0,0,28154.3435,29728.7312
169246,678,473.3,557,593.7,654.7,671.7,491.3,277.3,222.3,382,584.7,419.7,27549.6823,29729.9754
169479,614.9,332.1,484.6,587.1,623.5,750.4,659,592.3,687.9,611.2,617.1,583.6,27372.1636,29735.9379
169245,709.7,463.3,567.7,419.3,561.7,"1,082.30",809,601.7,776,818.7,784.7,599,27548.9385,29736.09
169244,"1,234.00",958.3,"1,061.00",867,"1,096.70","1,177.00","1,119.00","1,319.30","1,341.00",887.7,"1,097.00",908,27546.7087,29742.0614
169059,0,0,185.3,356.3,253.3,0,313.5,392.7,430,0,0,120.3,28139.4151,29744.1591
169481,660.7,494.2,554.7,652.3,716.3,823.7,716.7,703.1,791.4,608.9,699,713.3,27479.3625,29749.8802
169060,895.3,531.7,690.3,"1,000.00",788,"1,028.30","1,020.30",847.3,948,500,463.7,591,28146.3036,29750.0095
169480,732,500.6,583.4,644.7,708.2,844.5,735,684.4,803.9,597.9,693.6,708.6,27450.9931,29750.4897
169061,661,491.7,558,615.3,548.7,711,695,648,449.3,0,230,0,28145.7633,29755.4448
169062,326.3,330,317.3,361.5,314.3,431.3,453.3,412,446.3,350,398.3,313,28141.9753,29760.2605
169063,0,0,0,0,0,0,0,0,0,0,0,0,28141.0347,29765.8123
169064,0,0,0,0,0,0,0,0,0,0,0,0,28140.2419,29771.7553
169068,0,0,0,0,0,0,0,0,0,0,0,0,28128.824,29790.4601
58359,677.9,819.9,679.8,722.4,984.5,878.2,"1,088.00","1,064.80",882.1,936.9,866.6,822.9,29186.5408,29799.447
169070,0,0,0,0,0,0,0,0,0,0,0,0,28123.2951,29801.4485
119006,542,448.2,470.5,715.5,623.2,571.7,578.2,537.8,513.8,553.7,589,641.8,23441.726,29834.8319
169878,382.4,576.4,444.3,513,645.1,569.1,644.3,640.1,641,656.5,647.9,642.3,28687.0525,29837.7203
119008,451.3,350.6,392,595.5,507.5,463,605,750.2,623.3,484,610.8,477.2,23503.1679,29857.4543
118999,419.8,288.9,342.9,443.9,410.9,480.6,406,482.3,442.3,431.9,480.2,423.1,23339.7012,29863.8366
119005,592.8,470.5,518.7,678.8,567.1,635,451.9,815.8,708,770.5,815.7,830.5,23441.7367,29872.118
119007,520.8,446.2,394,466.4,466.2,594.8,538.2,757.5,596.5,575.3,529.1,401,23493.1385,29891.0861
118998,489.8,363.8,423.6,584.9,518.6,593.2,522.6,602.5,519.6,479.8,557.4,532,23286.0266,29904.2553
118633,289.7,375.6,338.8,340.2,413.3,357.5,398.4,412.3,404.4,427.4,431.1,412.2,22113.2865,29922.2645
119003,616.7,439,501.8,852.5,711.8,737.2,701,735.1,659.5,385.2,506.7,616.5,23336.1412,29933.2426
119004,605.2,570.7,559.2,707.3,665.5,801.3,709.8,608.5,607,679,608.1,724.1,23374.5972,29933.3829
169568,394.9,424.8,455.9,452.7,536.4,476.5,549.3,556.6,486.5,518.8,586.4,527.4,27384.4409,29941.9207
118635,"1,305.60","1,362.90","1,287.20","1,408.90","1,243.20","1,238.90","1,374.20","1,472.60","1,192.20","1,432.80","1,615.10","1,500.70",22080.494,29948.6335
119000,449.4,311.3,377.2,513.4,474.1,547.8,467.4,531.5,465.8,450.4,506.2,503.4,23422.6429,29952.722
138995,0,0,0,0,0,0,0,0,0,0,0,0,24065.7893,29957.322
138999,0,0,0,0,0,0,0,0,0,0,0,0,24065.7893,29957.322
138996,0,0,0,0,0,0,0,0,0,0,0,0,24081.1729,29962.9353
138998,0,0,0,0,0,0,0,0,0,0,0,0,24081.1729,29962.9353
139000,0,0,0,0,0,0,0,0,0,0,0,0,24081.1729,29962.9353
119010,533.3,452.7,469,649.3,587.5,613,580.8,716.5,597.2,581.8,650.7,459.6,23529.3541,29976.1065
139001,0,0,0,0,0,0,0,0,0,0,0,0,24104.5676,29987.9746
139003,0,0,0,0,0,0,0,0,0,0,0,0,24104.5676,29987.9746
139005,0,0,0,0,0,0,0,0,0,0,0,0,24104.5676,29987.9746
139004,0,0,0,0,0,0,0,0,0,0,0,0,24110.7522,30001.5561
139006,0,0,0,0,0,0,0,0,0,0,0,0,24110.7522,30001.5561
149053,614.7,428.4,471.5,559.6,549.3,689.9,568.6,622.9,584.4,501.2,600.8,584.8,24669.3282,30003.7872
119009,626.5,437.8,506.2,677.2,621.8,733.3,655.7,510.3,575.8,468.7,576.5,648.7,23497.3178,30006.3581
119002,574.2,390.5,484.6,705.6,620.1,611.9,607.9,702.3,626.9,613.7,685.6,607.6,23567.7653,30020.1952
117482,469.2,517.5,487.9,514.7,650.5,588.8,597.2,603.4,604.7,614.7,648.5,584.9,21881.7144,30027.8266
119001,654.6,455.3,539.2,753.7,667.2,760.2,671,826.1,715.1,611,720.5,648.4,23518.3795,30053.7775
59765,605.3,620.9,680.6,710,895,705.1,778.8,856.3,774.8,864.4,754.8,775.9,29109.2681,30063.5819
118652,613.9,609.8,524.5,606.2,734.8,648.8,683.4,722.6,698.2,745.4,790.3,767.8,21842.6259,30070.8001
159959,693.1,436.5,524.4,730.4,660.3,710.4,668.2,625.1,659.4,682.9,715.7,643.8,24767.6671,30091.4026
118653,"1,677.30",924.3,649.5,895.4,736.1,982.3,938,994.9,928.3,957.3,"1,030.50",972.9,21770.5408,30096.6639
59608,454.6,635.9,536.6,598.1,852,721.8,684.6,768.9,883,753.5,705.3,610,29194.2541,30099.7028
159953,661.5,407.4,465.9,524.8,516.4,650.4,547.9,499.1,548.3,594,630.5,506.2,24849.4909,30114.0022
118684,317.6,371.5,328.8,354.4,459.2,434.9,385.2,488.8,526.4,542.4,644.3,593.3,21631.6301,30143.4462
58416,691.2,460.5,557.7,752.6,640.7,812.3,676.2,757.5,642.8,667.6,680.8,701.6,29680.4739,30154.9385
159960,708.4,406.9,511.4,697,629.3,773.6,687.8,592.9,662.6,728.5,747.3,653.5,24773.7351,30156.9915
117484,365.9,405.1,432.2,439.8,644.3,532.8,684.6,644,547.1,591.7,635.8,642.9,21574.8969,30170.3142
169642,0,0,0,0,0,0,0,0,0,0,0,0,27408.7208,30174.2081
169643,0,0,0,0,0,0,0,0,0,0,0,0,27403.7301,30175.5398
169644,0,0,0,0,0,0,0,0,0,0,0,0,27398.4691,30177.5218
169645,0,0,0,0,0,750.7,0,0,0,0,0,0,27393.4019,30180.2205
169646,0,0,0,0,0,0,0,0,0,0,0,0,27388.1022,30182.1517
169647,0,0,0,631,0,0,0,0,0,"1,034.30",0,0,27383.0297,30184.4481
169648,0,0,0,0,0,0,0,0,0,0,0,0,27377.8815,30186.7707
118691,413.1,479.9,510.6,520.7,550.1,473.6,491.1,516.9,566.6,652.3,548.6,602.8,21599.7393,30188.0047
169649,0,0,0,0,360.3,0,0,0,0,0,0,0,27372.6904,30188.8542
169650,0,0,0,0,0,0,0,0,"1,521.70",0,"1,332.30",0,27367.5932,30191.3365
169652,0,0,0,0,0,0,0,0,0,0,0,0,27357.2549,30195.6793
118693,329.1,425.1,444.3,509.6,690.5,615.6,702.7,709.1,649.8,702.3,721.8,729.1,21571.3041,30196.7694
169653,0,0,0,0,0,0,0,0,0,0,0,0,27352.1627,30198.0143
169654,0,0,0,0,0,0,0,0,0,0,0,0,27347.0379,30200.4908
169655,0,0,0,0,0,0,0,0,618.7,0,0,0,27341.7968,30202.5929
118695,266.3,353.4,309.7,304,402,342.7,379.4,393.5,462.8,435.1,453.8,452.6,21552.5732,30204.5968
169656,0,0,0,0,0,0,0,0,0,0,0,0,27336.6576,30204.949
169657,0,0,0,0,0,0,0,0,0,0,0,-,27331.1396,30208.4428
169586,418.1,542.9,427.4,513.6,657.2,531.6,545.4,609,674.9,647.5,628.6,625.4,27640.175,30209.886
169659,515.1,494,509.5,566.8,694,560.9,683.3,713.6,589.7,662.2,698.6,661.6,28803.2029,30212.5775
118668,506.4,551.6,636.3,644.4,709.8,656.5,620.3,669,605.2,648.9,783.2,716.5,21742.1569,30217.2868
169658,591,580.4,594.8,625.7,771.7,615.7,706.3,763.3,597,676.6,748.9,692.3,28885.6365,30224.0109
117671,0,0,0,0,0,0,0,0,0,0,0,0,21674.9346,30228.506
159961,693.6,370.8,491.1,681.6,605.6,769.1,660.7,601.2,652.3,681.9,726.1,650.9,24832.2668,30230.3029
159954,927.6,633.5,730.3,880.3,846.3,996.3,891.6,821.1,870.3,948.8,970,782.6,24900.7365,30232.9089
117670,0,0,0,0,0,0,0,0,0,0,0,0,21677.6374,30236.0246
